TIME,WE1_mV,AUX1_mV,WE2_mV,AUX2_mV,WE3_mV,AUX3_mV,O3_1,O3_2,O3_3
2018-08-10 16:00:00,0.2528573352,0.2125,0.2626288359,0.2405,0.2736540673,0.21275,89.1668318209,94.9186769326,88.4625866591
2018-08-10 17:00:00,0.2541879213,0.21225,0.2628044803,0.23838,0.2746659691,0.21188,93.805881496,95.5721622327,91.8570114124
2018-08-10 18:00:00,0.2554919691,0.2135,0.263029128,0.23813,0.2756721941,0.21225,98.3524056915,96.4079640627,95.2323933783
2018-08-10 19:00:00,0.2556795792,0.21213,0.2633518233,0.23863,0.2760672931,0.213,99.0065031139,97.6085522485,96.5577531813
2018-08-10 20:00:00,0.2556381461,0.21363,0.2633113062,0.2395,0.2759611657,0.21188,98.8620475604,97.4578083264,96.2017488027
2018-08-10 21:00:00,0.2541476438,0.214,0.2619022861,0.23938,0.27476331,0.21175,93.6654548581,92.2155476578,92.1835413389
2018-08-10 22:00:00,0.2531199299,0.2135,0.2609940533,0.23863,0.2738439972,0.21225,90.0823604584,88.8364664762,89.0997064643
2018-08-10 23:00:00,0.2529571388,0.21313,0.2608553997,0.23813,0.2735820898,0.21313,89.5147943154,88.3206056957,88.2211379188
2018-08-11 00:00:00,0.2522214165,0.21288,0.2600440813,0.23775,0.2728711641,0.213,86.9497200357,85.3020948148,85.8363376082
2018-08-11 01:00:00,0.2500037781,0.21288,0.2580061798,0.23813,0.270721641,0.2125,79.2179884106,77.7200798244,78.6257617356
2018-08-11 02:00:00,0.2501768118,0.21375,0.257835014,0.23775,0.2708979102,0.21288,79.8212653719,77.0832575403,79.2170570917
2018-08-11 03:00:00,0.2520454213,0.21325,0.2595493399,0.23763,0.2726594242,0.21213,86.3361179135,83.4614086845,85.1260559373
2018-08-11 04:00:00,0.2510082468,0.21338,0.2586964516,0.2395,0.2718940169,0.2115,82.7200393425,80.2882369398,82.5584969623
2018-08-11 05:00:00,0.246598331,0.2165,0.2572409818,0.24138,0.2685852107,0.21638,67.3449967255,74.8731598111,71.4591058719
2018-08-11 06:00:00,0.2458590182,0.21175,0.2560741935,0.23788,0.2667623983,0.21075,64.7674044021,70.5321229863,65.3444814009
2018-08-11 07:00:00,0.2501045365,0.21,0.2590923876,0.23425,0.2706136657,0.20963,79.569279719,81.7613173567,78.263558824
2018-08-11 08:00:00,0.2476247191,0.21438,0.2571519522,0.24013,0.2680866994,0.2135,70.9234688331,74.5419253861,69.7868498163
2018-08-11 09:00:00,0.2485203086,0.21138,0.2571203927,0.23688,0.2690426367,0.21075,74.0459152697,74.4245080823,72.9935417355
2018-08-11 10:00:00,0.2485016433,0.21313,0.2566077528,0.23888,0.2687888202,0.21163,73.9808392578,72.5172307901,72.1421141561
2018-08-11 11:00:00,0.2486566573,0.21275,0.2565668961,0.23813,0.268819425,0.21163,74.5212911913,72.3652232391,72.2447777641
2018-08-11 12:00:00,0.2462854916,0.21775,0.255528441,0.24475,0.2666923315,0.21688,66.2542912285,68.501650084,65.1094421153
2018-08-11 13:00:00,0.2449511376,0.2125,0.2543044242,0.23888,0.2650520617,0.21288,61.6021052721,63.9476940606,59.6071568634
2018-08-11 14:00:00,0.2481055337,0.2105,0.2566497753,0.23575,0.2682308287,0.2095,72.5998148958,72.6735754421,70.2703312961
2018-08-11 15:00:00,0.2474146143,0.21163,0.2560671529,0.23588,0.2678561711,0.21025,70.1909446096,70.5059281541,69.0135424797
2018-08-11 16:00:00,0.2476204775,0.2105,0.2552735112,0.23538,0.2678728331,0.21038,70.9086807128,67.5531835805,69.0694351343
2018-08-11 17:00:00,0.2495457223,0.21125,0.25697669,0.237,0.2695317251,0.21125,77.6209902976,73.8898621632,74.6341887483
2018-08-11 18:00:00,0.2517387938,0.212,0.2590863675,0.23775,0.2716793268,0.212,85.2670700358,81.7389192742,81.8383190875
2018-08-11 19:00:00,0.2510799579,0.21463,0.2581648455,0.23925,0.2710790028,0.21188,82.9700577191,78.310395845,79.8245321612
2018-08-11 20:00:00,0.2504232163,0.2125,0.2575557022,0.23738,0.2705175281,0.21125,80.6803474343,76.0440776959,77.941065087
2018-08-11 21:00:00,0.2504920927,0.21225,0.2577045225,0.2375,0.2707055197,0.21225,80.9204830039,76.5977635023,78.5716828619
2018-08-11 22:00:00,0.2501860168,0.212,0.2574079804,0.23838,0.2703897195,0.21113,79.8533584486,75.4944782729,77.5123311264
2018-08-11 23:00:00,0.2515474614,0.21288,0.2584787237,0.23813,0.2717473773,0.21113,84.5999952255,79.4781800152,82.0665944748
2018-08-12 00:00:00,0.250927195,0.21338,0.2580939691,0.23675,0.2713115849,0.21263,82.4374542868,78.046700267,80.6047286804
2018-08-12 01:00:00,0.2481867742,0.214,0.2555180084,0.23675,0.2685776438,0.2125,72.8830574729,68.462835599,71.4337226525
2018-08-12 02:00:00,0.2483106031,0.21313,0.2556420898,0.23675,0.2687944382,0.212,73.3147832829,68.9244803821,72.160959663
2018-08-12 03:00:00,0.2490581066,0.21313,0.2562743619,0.23688,0.2695434362,0.21225,75.9209323934,71.276849373,74.6734735687
2018-08-12 04:00:00,0.2496308696,0.21338,0.2568249229,0.23838,0.2699711905,0.21288,77.9178537468,73.3252122031,76.1083754363
2018-08-12 05:00:00,0.2498955259,0.21325,0.2574718233,0.23625,0.270347798,0.21275,78.8405704797,75.7320059153,77.3717055838
2018-08-12 06:00:00,0.249613338,0.21338,0.2575264797,0.23813,0.2702867321,0.21175,77.8567304868,75.9353550414,77.1668599456
2018-08-12 07:00:00,0.2486893268,0.21288,0.2570832959,0.23913,0.2693554418,0.21313,74.6351923947,74.286489494,74.0428463445
2018-08-12 08:00:00,0.2490349649,0.2115,0.2573425245,0.23613,0.2695942917,0.21075,75.8402496902,75.2509498223,74.8440684892
2018-08-12 09:00:00,0.2468061992,0.2125,0.2549776858,0.23763,0.267190533,0.21188,68.0697229946,66.4525648558,66.780659157
2018-08-12 10:00:00,0.2477509972,0.2115,0.2556524017,0.23713,0.267779059,0.211,71.3637336999,68.9628459057,68.754869858
2018-08-12 11:00:00,0.2463264376,0.211,0.2543170827,0.23638,0.2664023562,0.2105,66.3970483108,63.9947903645,64.1367201751
2018-08-12 12:00:00,0.2475671809,0.21313,0.2552165358,0.23813,0.267748317,0.21188,70.7228636674,67.3412062771,68.6517457508
2018-08-12 13:00:00,0.246436101,0.21313,0.2542938008,0.23838,0.2664481346,0.21238,66.7793865268,63.9081700028,64.2902838322
2018-08-12 14:00:00,0.2468604628,0.21275,0.2545072791,0.237,0.2668598597,0.21275,68.258911709,64.7024161023,65.6714157921
2018-08-12 15:00:00,0.2468365686,0.21363,0.2544362465,0.23875,0.2667379243,0.21463,68.1756052599,64.4381392234,65.2623831835
2018-08-12 16:00:00,0.2473844741,0.21163,0.2548856381,0.23525,0.2674649229,0.21225,70.085861501,66.1101013415,67.7011001458
2018-08-12 17:00:00,0.2473319382,0.21213,0.2547101826,0.23725,0.2674253436,0.21125,69.902696793,65.4573187252,67.5683315672
2018-08-12 18:00:00,0.246423871,0.212,0.2538043198,0.238,0.266724059,0.21063,66.7367469406,62.0870551698,65.2158721156
2018-08-12 19:00:00,0.2471313343,0.21225,0.2544819944,0.23725,0.2673943258,0.211,69.2032970496,64.6083442729,67.4642824311
2018-08-12 20:00:00,0.2478665358,0.21288,0.2555248808,0.23875,0.268287209,0.2125,71.7665555565,68.48840426,70.4594591075
2018-08-12 21:00:00,0.2484463675,0.21238,0.2561114025,0.2375,0.2688606601,0.21163,73.7881218083,70.6705590222,72.3831010757
2018-08-12 22:00:00,0.2496711517,0.21238,0.2570006039,0.23813,0.2699916292,0.21125,78.0582961805,73.9788338186,76.1769371852
2018-08-12 23:00:00,0.2489027591,0.21275,0.2564083333,0.2385,0.2692165498,0.21275,75.3793179196,71.7752904161,73.5769330798
2018-08-13 00:00:00,0.2487373315,0.21188,0.2562516433,0.23788,0.2691375175,0.21175,74.8025592811,71.1923248237,73.311819352
2018-08-13 01:00:00,0.2487398736,0.21288,0.2560464045,0.23688,0.2691392837,0.21125,74.8114223598,70.428733781,73.3177439908
2018-08-13 02:00:00,0.2485030014,0.21188,0.2559201964,0.23775,0.2688179916,0.21188,73.9855743874,69.9591762566,72.2399694507
2018-08-13 03:00:00,0.2491588499,0.21188,0.2565867882,0.23788,0.2695698597,0.211,76.2721710946,72.4392320097,74.7621114148
2018-08-13 04:00:00,0.2494269986,0.21175,0.2568451613,0.23838,0.2699235154,0.21263,77.2070635809,73.4005093006,75.9484494029
2018-08-13 05:00:00,0.2464760589,0.2145,0.2551245161,0.2385,0.2666660534,0.21413,66.918698661,66.9988471247,65.0212922568
2018-08-13 06:00:00,0.2459231461,0.2115,0.2547589185,0.23663,0.2662274017,0.21125,64.9909842217,65.6386408984,63.5498350773
2018-08-13 07:00:00,0.2457595787,0.21313,0.2544353511,0.23738,0.2659285253,0.21288,64.420711211,64.4348079797,62.5472541098
2018-08-13 08:00:00,0.2468547753,0.21125,0.2548638343,0.237,0.2668407163,0.211,68.2390822246,66.0289799862,65.6071990666
2018-08-13 09:00:00,0.2469960393,0.2135,0.2547842556,0.23913,0.2668974194,0.21275,68.7315951853,65.7329075269,65.7974095034
2018-08-13 10:00:00,0.2454426891,0.21475,0.2540378571,0.24088,0.2652051473,0.21425,63.3158849731,62.9559311962,60.1206823895
2018-08-13 11:00:00,0.2454249088,0.20888,0.2535096634,0.2325,0.2652829173,0.209,63.2538946873,60.9907857851,60.3815618253
2018-08-13 12:00:00,0.2461647893,0.21188,0.2543340028,0.236,0.2659415428,0.21075,65.8334663742,64.0577414661,62.5909213034
2018-08-13 13:00:00,0.2478326124,0.21138,0.2553130478,0.2355,0.2676860449,0.21113,71.6482825978,67.7002792341,68.4428540114
2018-08-13 14:00:00,0.2491266059,0.212,0.2565003086,0.23525,0.2692380618,0.211,76.1597531948,72.1174843289,73.649095116
2018-08-13 15:00:00,0.2493420477,0.21213,0.2564195652,0.23775,0.2695267787,0.2115,76.9108847123,71.8170786528,74.6175960695
2018-08-13 16:00:00,0.2489697335,0.21125,0.2560651613,0.238,0.2690045021,0.21163,75.6128222644,70.4985184605,72.8656190689
2018-08-13 17:00:00,0.2458909958,0.2135,0.2531613464,0.23813,0.2658891713,0.21238,64.8788932283,59.694872121,62.4152413339
2018-08-13 18:00:00,0.2472247753,0.21238,0.2544066713,0.236,0.2674586376,0.21138,69.5290764022,64.3281048449,67.6800163715
2018-08-13 19:00:00,0.2489483287,0.2125,0.2560558427,0.238,0.2691652949,0.21225,75.5381948159,70.4638486226,73.4049986878
2018-08-13 20:00:00,0.2480357363,0.21213,0.2550862272,0.2365,0.2683063675,0.21125,72.3564683634,66.8563931564,70.5237262507
2018-08-13 21:00:00,0.2462949157,0.21413,0.2534594944,0.23775,0.266749059,0.21175,66.2871482773,60.8041319216,65.2997346213
2018-08-13 22:00:00,0.2473023422,0.21325,0.2543353436,0.23788,0.2675839271,0.21263,69.7995112525,64.0627299493,68.1002997874
2018-08-13 23:00:00,0.247791655,0.21263,0.2549620898,0.23675,0.268182809,0.21163,71.5054858884,66.3945396496,70.1092493258
2018-08-14 00:00:00,0.2482612079,0.21275,0.2556661938,0.23638,0.2685469285,0.21163,73.1425682918,69.0141595582,71.3306882135
2018-08-14 01:00:00,0.2468678792,0.2125,0.2542463343,0.23813,0.2671649157,0.21225,68.2847687022,63.7315705711,66.6947261565
2018-08-14 02:00:00,0.245961094,0.21363,0.2533241795,0.23725,0.2663319242,0.21263,65.1232884711,60.3006928434,63.9004557334
2018-08-14 03:00:00,0.2466863343,0.21325,0.2540170927,0.23738,0.2669757303,0.21213,67.6518175658,62.8786770517,66.0601037113
2018-08-14 04:00:00,0.2459908848,0.2125,0.2532017135,0.23713,0.266284986,0.2115,65.2271534412,59.8450578097,63.7430015231
2018-08-14 05:00:00,0.2437509677,0.21375,0.2511665217,0.24013,0.2639584292,0.21263,57.4177480256,52.273124734,55.9385662615
2018-08-14 06:00:00,0.2452798034,0.21325,0.2529582584,0.23613,0.2658171208,0.21125,62.7479887275,58.939283011,62.1735477078
2018-08-14 07:00:00,0.2435191713,0.21413,0.2515269663,0.2385,0.2634771067,0.213,56.6095966792,53.6141590817,54.3239700563
2018-08-14 08:00:00,0.2424182725,0.21213,0.2505645646,0.23738,0.2623429916,0.21288,52.7713449476,50.0335425746,50.5195804628
2018-08-14 09:00:00,0.2442852528,0.21025,0.2518029354,0.23362,0.2642263343,0.2095,59.2805172841,54.6409024197,56.8372539714
2018-08-14 10:00:00,0.2444124017,0.21325,0.251910323,0.238,0.2645620927,0.21375,59.7238181227,55.0404382516,57.9635556918
2018-08-14 11:00:00,0.2458278261,0.21238,0.2531697475,0.23713,0.2661701964,0.21138,64.6586538979,59.7261285046,63.3579397781
2018-08-14 12:00:00,0.2461432725,0.21275,0.253106882,0.23725,0.2659303933,0.21313,65.7584484923,59.4922372581,62.5535202408
2018-08-14 13:00:00,0.2418102104,0.21575,0.2494918654,0.24138,0.2613465358,0.21525,50.6513542452,46.0425638629,47.1769692237
2018-08-14 14:00:00,0.2424300281,0.21075,0.2498559046,0.23513,0.2622489762,0.21075,52.8123304285,47.3969723616,50.2042057284
2018-08-14 15:00:00,0.2448208567,0.212,0.2518175,0.23588,0.2647533708,0.21175,61.1478847288,54.6950900547,58.6051980883
2018-08-14 16:00:00,0.2438497612,0.21263,0.2508605758,0.23738,0.2638992146,0.213,57.7621886528,51.1348526968,55.7399309183
2018-08-14 17:00:00,0.243152563,0.21225,0.249867619,0.2365,0.2632256802,0.21238,55.3314274839,47.4405558712,53.4805597467
2018-08-14 18:00:00,0.2433587938,0.21263,0.2498542356,0.236,0.2632278822,0.21075,56.0504451487,47.3907628297,53.4879462339
2018-08-14 19:00:00,0.2425169944,0.21313,0.2489356882,0.23788,0.2623402384,0.212,53.1155359996,43.9733061572,50.5103450411
2018-08-14 20:00:00,0.2418900702,0.21238,0.2485023034,0.2375,0.2618381039,0.21175,50.9297832626,42.360897425,48.8259347569
2018-08-14 21:00:00,0.2419476826,0.213,0.2485303371,0.2375,0.2619407433,0.21088,51.130647069,42.4651968653,49.170238666
2018-08-14 22:00:00,0.2421243759,0.21238,0.2487145863,0.23763,0.2620621629,0.21175,51.7466830644,43.1506961253,49.5775406862
2018-08-14 23:00:00,0.2425445863,0.212,0.2492552595,0.237,0.2625258123,0.21238,53.2117342586,45.1622713921,51.1328527171
2018-08-15 00:00:00,0.2434954979,0.21225,0.2503873773,0.237,0.2635959748,0.212,56.5270598809,49.3743169313,54.7227128332
2018-08-15 01:00:00,0.2432628471,0.21363,0.250144993,0.237,0.2633111376,0.21213,55.7159297714,48.4725259128,53.7672266684
2018-08-15 02:00:00,0.2438807303,0.2115,0.2506598034,0.2375,0.2639562219,0.21088,57.870161518,50.3878784988,55.9311619993
2018-08-15 03:00:00,0.2425755259,0.21163,0.2493597195,0.23725,0.2627677171,0.21,53.3196045879,45.550915039,51.9443222965
2018-08-15 04:00:00,0.2444820646,0.2125,0.2508658287,0.23663,0.2647931461,0.2125,59.9666958603,51.1543957783,58.7386242772
2018-08-15 05:00:00,0.2415170225,0.21425,0.2491498174,0.23988,0.2615008848,0.21488,49.629163184,44.7699741266,47.6947332047
2018-08-15 06:00:00,0.2391229874,0.21263,0.2475767742,0.23725,0.2588679523,0.21163,41.2824298514,38.9174651242,38.8625604705
2018-08-15 07:00:00,0.2377924404,0.21263,0.2463002384,0.23738,0.2573226891,0.21125,36.6435167079,34.1681124379,33.6789745817
2018-08-15 08:00:00,0.2414200281,0.21138,0.2489221348,0.23738,0.2610764236,0.2115,49.2909951081,43.9228808266,46.2708777802
2018-08-15 09:00:00,0.2422479102,0.21013,0.2494207714,0.2365,0.261926559,0.21188,52.1773820036,45.7780586742,49.1226572632
2018-08-15 10:00:00,0.2420154213,0.21213,0.2495014326,0.2375,0.2614927949,0.21175,51.3668162885,46.0781587399,47.6675956748
2018-08-15 11:00:00,0.2422471067,0.21263,0.2496837921,0.23688,0.2619409129,0.21113,52.1745806354,46.7566276442,49.1708075334
2018-08-15 12:00:00,0.2421071208,0.21138,0.2495404213,0.23725,0.2615634691,0.21125,51.6865236976,46.2232164785,47.9046721517
2018-08-15 13:00:00,0.2432972472,0.21275,0.2501782865,0.23663,0.2626067556,0.21188,55.835864596,48.5963945251,51.4043770122
2018-08-15 14:00:00,0.2417821178,0.21213,0.2488479102,0.236,0.261220014,0.21075,50.5534103334,43.6467281483,46.7525520207
2018-08-15 15:00:00,0.2417768163,0.20938,0.2489841234,0.23488,0.2614805618,0.20925,50.5349266596,44.1535094451,47.6265595835
2018-08-15 16:00:00,0.2424210379,0.21225,0.249355582,0.23638,0.2621107433,0.21113,52.7809864208,45.5355216614,49.7405037051
2018-08-15 17:00:00,0.243300941,0.21138,0.250312486,0.23575,0.2631140028,0.211,55.8487429921,49.0956836795,53.105937831
2018-08-15 18:00:00,0.2436107153,0.21238,0.2500287237,0.2365,0.2634336236,0.21125,56.9287619456,48.0399459138,54.1781058328
2018-08-15 19:00:00,0.2450012781,0.212,0.2511309972,0.23675,0.2649608146,0.2115,61.7769184824,52.1409556145,59.3010684309
2018-08-15 20:00:00,0.2450649719,0.21363,0.2510692556,0.23763,0.2645189607,0.21225,61.9989851236,51.9112460255,57.8188693126
2018-08-15 21:00:00,0.2447765682,0.21238,0.2509732208,0.23838,0.2647438256,0.21238,60.9934740721,51.5539484404,58.5731787504
2018-08-15 22:00:00,0.2441264706,0.21325,0.250527437,0.238,0.2642409677,0.2135,58.7269277158,49.8954091799,56.8863419575
2018-08-15 23:00:00,0.2435566199,0.21288,0.2502940954,0.23688,0.2640399439,0.21175,56.7401600145,49.0272614942,56.2120074303
2018-08-16 00:00:00,0.2423219101,0.213,0.2485542697,0.23788,0.2624079243,0.213,52.4353803996,42.5542380709,50.7373971885
2018-08-16 01:00:00,0.2436724123,0.2135,0.250018892,0.23738,0.2637657022,0.21075,57.1438669222,48.0033670743,55.2920637462
2018-08-16 02:00:00,0.2435836096,0.21263,0.249982191,0.237,0.2636576404,0.21225,56.8342585865,47.8668209852,54.9295704208
2018-08-16 03:00:00,0.2428823315,0.21263,0.2494161096,0.23775,0.2630341011,0.21263,54.3892730383,45.7607143011,52.837907609
2018-08-16 04:00:00,0.243595014,0.21338,0.2501944522,0.237,0.2639073174,0.21288,56.8740200226,48.6565391422,55.7671118616
2018-08-16 05:00:00,0.2414420394,0.2135,0.2490388748,0.23888,0.2617300563,0.21413,49.3677368313,44.3572120953,48.4634888104
2018-08-16 06:00:00,0.2393215708,0.212,0.2472475175,0.237,0.259309916,0.2115,41.9747852421,37.6924653586,40.3451276434
2018-08-16 07:00:00,0.2407060449,0.21338,0.2482904628,0.23888,0.2605066339,0.21275,46.8017135334,41.5727444764,44.3595183645
2018-08-16 08:00:00,0.2408920477,0.215,0.2486962132,0.23963,0.2606229775,0.21238,47.4502068727,43.0823390929,44.7497929538
2018-08-16 09:00:00,0.2406667135,0.21325,0.2482627107,0.239,0.2598546067,0.21075,46.6645857659,41.4694925391,42.1722929739
2018-08-16 10:00:00,0.243018132,0.21113,0.2500005618,0.23387,0.262543427,0.21025,54.8627377249,47.9351695163,51.1919410356
2018-08-16 11:00:00,0.2433315406,0.21288,0.2505995378,0.23675,0.2634269846,0.2115,55.95542762,50.1636604341,54.1558352277
2018-08-16 12:00:00,0.2429530197,0.21075,0.2501423876,0.23475,0.2622807163,0.21025,54.6357253879,48.4628327168,50.3106780187
2018-08-16 13:00:00,0.2419440673,0.2115,0.2496153296,0.23675,0.261774979,0.21088,51.11804256,46.5019126846,48.614182029
2018-08-16 14:00:00,0.2447309958,0.21138,0.251616676,0.23688,0.2645390463,0.21125,60.834587158,53.947924209,57.8862464931
2018-08-16 15:00:00,0.2443239691,0.21213,0.2513959046,0.2385,0.2642275736,0.21238,59.4155006553,53.1265440203,56.8414114145
2018-08-16 16:00:00,0.2428318654,0.21238,0.2504159327,0.23688,0.2630589762,0.21188,54.2133244462,49.4805573267,52.9213509145
2018-08-16 17:00:00,0.2449582725,0.211,0.2519454635,0.2365,0.2654309831,0.21225,61.6269806533,55.1711783316,60.8782489041
2018-08-16 18:00:00,0.2455746489,0.21113,0.2523380337,0.23688,0.265924986,0.2125,63.7759589587,56.6317362755,62.5353814404
2018-08-16 19:00:00,0.2456188202,0.21313,0.252577514,0.238,0.2661585975,0.21188,63.9299610726,57.5227231275,63.3190313393
2018-08-16 20:00:00,0.2456266339,0.21288,0.2521061992,0.23688,0.2655528371,0.2115,63.9572033662,55.7691955848,61.287007949
2018-08-16 21:00:00,0.2456136236,0.21175,0.2522606039,0.23738,0.2656276264,0.21125,63.9118431768,56.3436587132,61.5378887597
2018-08-16 22:00:00,0.2449262447,0.213,0.2516339522,0.237,0.2650145288,0.2115,61.515316853,54.0122001928,59.481252814
2018-08-16 23:00:00,0.2442854979,0.2125,0.2509431837,0.23725,0.2644822581,0.21213,59.2813717736,51.4421954331,57.6957504001
2018-08-17 00:00:00,0.2451394663,0.213,0.251814986,0.2375,0.265306559,0.21213,62.2587076076,54.6857365478,60.4608680399
2018-08-17 01:00:00,0.2455493118,0.2135,0.2522976264,0.23688,0.2657285815,0.21275,63.6876219751,56.4814008598,61.8765425189
2018-08-17 02:00:00,0.2458588359,0.21225,0.2526758626,0.23813,0.2659863534,0.21188,64.7667687202,57.8886288562,62.74123867
2018-08-17 03:00:00,0.2462793249,0.21275,0.2531242757,0.23688,0.2664851899,0.212,66.2327912842,59.5569503353,64.4145856133
2018-08-17 04:00:00,0.247025582,0.2125,0.2536957644,0.23775,0.2672763866,0.21225,68.8345950209,61.6831746882,67.0686550622
2018-08-17 05:00:00,0.2454484292,0.21475,0.2524184572,0.2385,0.2653696067,0.21313,63.3358976529,56.9309520502,60.6723617412
2018-08-17 06:00:00,0.2438971669,0.21275,0.2514245302,0.23788,0.2637958906,0.21213,57.9274671153,53.2330453205,55.393330593
2018-08-17 07:00:00,0.2414298034,0.21288,0.2494600843,0.23975,0.2610284831,0.21288,49.325076339,45.9243222909,46.1100616425
2018-08-17 08:00:00,0.2408392556,0.2125,0.2490487079,0.238,0.2604464516,0.21163,47.2661488722,44.3937959349,44.1576367308
2018-08-17 09:00:00,0.2401553015,0.21313,0.248333352,0.239,0.2596775562,0.21275,44.8815629945,41.7323137932,41.5783768237
2018-08-17 10:00:00,0.2433229453,0.2105,0.2508585835,0.23425,0.2630824965,0.21063,55.9254603067,51.1274399984,53.0002498891
2018-08-17 11:00:00,0.2432539241,0.21288,0.2506949226,0.23775,0.2629511392,0.21075,55.6848197342,50.5185397932,52.5596119531
2018-08-17 12:00:00,0.2441357784,0.2115,0.2515337728,0.23575,0.2637476611,0.21013,58.7593791332,53.6394826681,55.2315445945
2018-08-17 13:00:00,0.2431814586,0.21163,0.2507706171,0.23638,0.2626285112,0.21075,55.4321711492,50.8001611379,51.4773562377
2018-08-17 14:00:00,0.2459143619,0.21263,0.2535370827,0.23763,0.2657148876,0.21125,64.9603583092,61.0927995243,61.8306065958
2018-08-17 15:00:00,0.2426866059,0.21338,0.2506224404,0.23613,0.2621634174,0.21188,53.7068815632,50.2488694986,49.9171987473
2018-08-17 16:00:00,0.2459716269,0.21163,0.2530902384,0.235,0.2661211517,0.2105,65.1600113257,59.4303147513,63.1934194279
2018-08-17 17:00:00,0.2481317556,0.2115,0.2547633989,0.23563,0.2680207022,0.21025,72.6912368184,65.6553099974,69.5654622239
2018-08-17 18:00:00,0.2496752247,0.21188,0.2571177949,0.2375,0.2702611501,0.21125,78.0724966934,74.4148431021,77.0810449608
2018-08-17 19:00:00,0.2488036185,0.213,0.2558401823,0.238,0.2690131742,0.21175,75.0336671513,69.6614839895,72.8947094745
2018-08-17 20:00:00,0.2482535484,0.21263,0.2553436606,0.238,0.2685887237,0.2135,73.1158637456,67.8141743243,71.4708903268
2018-08-17 21:00:00,0.2482275175,0.21213,0.2553396073,0.23738,0.2686642496,0.2125,73.0251079291,67.7990940324,71.7242421324
2018-08-17 22:00:00,0.2469854073,0.213,0.2540440309,0.23763,0.2671771489,0.212,68.69452695,62.9789006622,66.7357622478
2018-08-17 23:00:00,0.2464639045,0.21325,0.2536186236,0.23813,0.2667173455,0.21113,66.8763226603,61.3961723318,65.1933517348
2018-08-18 00:00:00,0.2463445365,0.21275,0.2535131882,0.23713,0.2665357725,0.211,66.4601496981,61.0038998376,64.5842649515
2018-08-18 01:00:00,0.2462348387,0.21363,0.2535866059,0.23738,0.2663261571,0.2115,66.077691502,61.2770504262,63.8811100804
2018-08-18 02:00:00,0.2465450633,0.21238,0.2539126582,0.23713,0.2663457806,0.2125,67.1592804313,62.4901284981,63.9469371424
2018-08-18 03:00:00,0.2468440112,0.21188,0.2542581487,0.23638,0.267063885,0.21075,68.2015536418,63.7755260513,66.3558185248
2018-08-18 04:00:00,0.248611097,0.21313,0.2558150492,0.23738,0.268705654,0.21113,74.3624466881,69.5679762574,71.8631330644
2018-08-18 05:00:00,0.2477366011,0.21338,0.2551813483,0.23813,0.267612191,0.213,71.313542232,67.2102913324,68.1951111891
2018-08-18 06:00:00,0.2482785554,0.21238,0.2555765077,0.23675,0.2682620617,0.21225,73.2030499636,68.680482303,70.375102601
2018-08-18 07:00:00,0.2466021067,0.216,0.2542814326,0.24038,0.2664501404,0.21488,67.3581607527,63.8621538884,64.2970123125
2018-08-18 08:00:00,0.2450516854,0.21175,0.2532262079,0.23738,0.2649012236,0.21238,61.9526620712,59.9361891844,59.1011704814
2018-08-18 09:00:00,0.2442309677,0.21163,0.252368331,0.237,0.2636589201,0.21113,59.0912539857,56.7444573679,54.9338628617
2018-08-18 10:00:00,0.2435570225,0.20988,0.2516701264,0.23475,0.2633767416,0.209,56.7415635145,54.1467864339,53.9872950754
2018-08-18 11:00:00,0.2460982444,0.21125,0.253470927,0.23713,0.2656486657,0.21013,65.601459374,60.8466668637,61.6084651831
2018-08-18 12:00:00,0.2436590169,0.21463,0.2511770084,0.24,0.26313875,0.21338,57.0971639441,52.3121404674,53.1889522889
2018-08-18 13:00:00,0.2453148315,0.21175,0.2524969522,0.235,0.2649926264,0.21075,62.8701131383,57.2229928722,59.4077811138
2018-08-18 14:00:00,0.2444589216,0.21263,0.2517492157,0.23775,0.2640054839,0.21225,59.8860083349,54.441038192,56.0964112583
2018-08-18 15:00:00,0.2454172574,0.212,0.2525487623,0.23638,0.2651639944,0.21138,63.227218124,57.4157522541,59.9826350073
2018-08-18 16:00:00,0.2436505758,0.21463,0.2515973455,0.23963,0.2631584831,0.21275,57.0677346053,53.8760050213,53.255147132
2018-08-18 17:00:00,0.2450134923,0.2105,0.2526925105,0.23412,0.2646911921,0.20913,61.8195029203,57.9505676329,58.396619824
2018-08-18 18:00:00,0.2467537921,0.21113,0.2537782584,0.23513,0.2666751966,0.2105,67.8870074395,61.9900938942,65.0519633193
2018-08-18 19:00:00,0.2472781461,0.21113,0.2542167978,0.2375,0.2674834551,0.21038,69.7151520883,63.6216799283,67.7632663982
2018-08-18 20:00:00,0.2471092697,0.21325,0.2541672612,0.2375,0.2673911657,0.21075,69.1263694436,63.437379264,67.4536818335
2018-08-18 21:00:00,0.2479019101,0.21138,0.2548339185,0.23675,0.2681892135,0.21175,71.889887186,65.9176784792,70.1307332037
2018-08-18 22:00:00,0.247194073,0.2125,0.2541920646,0.237,0.2672504073,0.21213,69.4220339154,63.5296602317,66.9815076579
2018-08-18 23:00:00,0.2460289451,0.21275,0.2534782419,0.23775,0.2663994515,0.21113,65.3598496204,60.8738821301,64.1269761421
2018-08-19 00:00:00,0.2467749298,0.211,0.2538344663,0.23663,0.2669273315,0.21175,67.9607032047,62.1992153171,65.8977496693
